address,name,lat,lng,visit,category,sub_category
"서울특별시 종로구 창경궁로 253-7, 지하1층 (명륜2가, 어젤리아 명륜2)",씨어터 쿰,37.5844524,126.9994849,0,관광지,공연장
서울특별시 종로구 창경궁로 254 (명륜2가),한성아트홀1관,37.58369872,127.0000204,0,관광지,공연장
"서울특별시 종로구 대학로8가길 30, 지하1층 (동숭동)",명작극장 2관,37.58229361,127.0025235,0,관광지,공연장
"서울특별시 종로구 대학로10길 17 (동숭동,2층~4층)",대학로예술극장 대극장,37.5820862,127.0031804,0,관광지,공연장
"서울특별시 종로구 대학로 128, 5층 (동숭동)",초록씨어터,37.58270652,127.0021525,0,관광지,공연장
"서울특별시 종로구 동숭길 78, 지하1층 (동숭동)",코델 아트홀,37.58175703,127.0042885,0,관광지,공연장
"서울특별시 종로구 이화장길 86-11, 지1층 (동숭동)",우리소극장,37.57923532,127.0051595,0,관광지,공연장
"서울특별시 종로구 동숭길 41, 지하2층 (동숭동)",업스테이지(UP STAGE),37.58010947,127.0042687,0,관광지,공연장
"서울특별시 종로구 동숭길 122, 서울문화재단 대학로 (동숭동)",대학로극장 쿼드,37.58366851,127.0036987,0,관광지,공연장
"서울특별시 종로구 대학로10길 26, 지하1층 (동숭동)",아트하우스,37.58160603,127.0037219,0,관광지,공연장
"서울특별시 종로구 효자로 23, 국제항운(주) B1층 (통의동)",오디오가이 스튜디오,37.57807333,126.9736713,0,관광지,공연장
"서울특별시 종로구 동숭길 74, 지하층 (동숭동)",플랫폼74,37.58154196,127.0043039,0,관광지,공연장
"서울특별시 종로구 자하문로10길 16, 비스플라자 4층 (통의동)",통의동클래식,37.57921675,126.9723495,0,관광지,공연장
"서울특별시 종로구 동숭길 47, 유센터(U-center) (동숭동)",청년극장,37.58035967,127.0042621,0,관광지,공연장
"서울특별시 종로구 대학로10길 11, 지하1층 (동숭동)",라온아트홀,37.58188755,127.0028025,0,관광지,공연장
"서울특별시 종로구 대학로14길 29, 지하1, 지하2층 (혜화동)",링크아트센터 페이코홀,37.5846116,127.0023358,0,관광지,공연장
"서울특별시 종로구 대학로14길 29, 2층, 3층 (혜화동)",링크아트센터 벅스홀,37.5846116,127.0023358,0,관광지,공연장
"서울특별시 종로구 동숭3길 30, 지하2층 (동숭동)",베리컴퍼니 1관,37.58234633,127.0048026,0,관광지,공연장
"서울특별시 종로구 동숭3길 30, 지하1층 (동숭동)",베리컴퍼니 2관,37.58234633,127.0048026,0,관광지,공연장
"서울특별시 종로구 창신길 119, 지하1층 (창신동)",뭐든지 소극장,37.57669207,127.0100167,0,관광지,공연장
"서울특별시 종로구 창경궁로 227, 성우빌딩 지하1층 (명륜4가)",창덕궁 소극장,37.58244111,126.997738,0,관광지,공연장
"서울특별시 종로구 대학로8가길 111, 지하1층 (동숭동)",대학로 연극플레이스 혜화,37.58099781,127.0035222,0,관광지,공연장
서울특별시 종로구 창경궁로 259 (명륜2가),극장 동국,37.58455447,127.0000408,0,관광지,공연장
서울특별시 종로구 혜화로 17 (명륜1가),눈빛극장,37.5871036,126.9997923,0,관광지,공연장
"서울특별시 종로구 이화장길 78 (동숭동, 지하1층)",씨어터 조이,37.57869393,127.004649,0,관광지,공연장
"서울특별시 종로구 대학로10길 15-11 (동숭동, 지하1층)",드림시어터,37.58228982,127.00279,0,관광지,공연장
"서울특별시 종로구 성균관로3길 23, 지하1층 (명륜3가)",안똔체홉극장,37.58306258,126.9969565,0,관광지,공연장
"서울특별시 종로구 대학로10길 15-11, 4층 (동숭동)",하마씨어터,37.58228982,127.00279,0,관광지,공연장
"서울특별시 종로구 성균관로 87 (명륜1가,B3~B4층)",Ground-SYN(그라운드 씬),37.58997985,126.9982916,0,관광지,공연장
"서울특별시 종로구 대학로10길 5 (동숭동,지하1층~지하2층)",바탕골소극장 2관,37.58189162,127.0025725,0,관광지,공연장
서울특별시 종로구 대학로12길 73 (동숭동),플러스씨어터,37.58077396,127.0039718,0,관광지,공연장
"서울특별시 종로구 대학로10길 5 (동숭동,대학로 바탕골 5층)",대학로바탕골소극장,37.58189162,127.0025725,0,관광지,공연장
"서울특별시 종로구 대학로 116, 공공일호 지하2,3층 (동숭동)",파랑새극장,37.58154619,127.0023401,0,관광지,공연장
"서울특별시 종로구 대학로11길 23 (명륜4가,대학로스타시티빌딩 지하2층)",대학로스타시티 후암스테이지,37.58207878,127.0004807,0,관광지,공연장
서울특별시 종로구 대학로12길 64 (동숭동),유니플렉스 1관,37.58120062,127.0037163,0,관광지,공연장
"서울특별시 종로구 대학로12길 64, 2, 3층 (동숭동)",유니플렉스 2관,37.58120062,127.0037163,0,관광지,공연장
"서울특별시 종로구 대학로12길 64, 4층 (동숭동)",유니플렉스 3관,37.58120062,127.0037163,0,관광지,공연장
"서울특별시 종로구 동숭길 130-5, 지하2층 (동숭동)",예그린씨어터,37.58389259,127.0030713,0,관광지,공연장
서울특별시 종로구 종로33길 15 (연지동),두산아트센터 연강홀,37.57189853,127.0012219,0,관광지,공연장
서울특별시 종로구 대학로 57 (연건동),홍익대 대학로 아트센터 대극장,37.57653816,127.0014597,0,관광지,공연장
서울특별시 종로구 대학로 57 (연건동),홍익대 대학로 아트센터 소극장,37.57653816,127.0014597,0,관광지,공연장
"서울특별시 종로구 대학로8길 7, 한국문예회관 (동숭동)",아르코예술극장대극장,37.58119697,127.0029746,0,관광지,공연장
"서울특별시 종로구 대학로12길 21, 3층 (동숭동)",예스24스테이지 3관,37.58276081,127.0032698,0,관광지,공연장
"서울특별시 종로구 대학로12길 21, 지하3층 (동숭동)",예스24스테이지 1관,37.58276081,127.0032698,0,관광지,공연장
서울특별시 종로구 대학로12길 21 (동숭동),예스24스테이지 2관,37.58276081,127.0032698,0,관광지,공연장
"서울특별시 종로구 창경궁로 260, 명륜프라자 지하1층 (명륜2가)",해오름 예술극장,37.58441114,127.0005441,0,관광지,공연장
"서울특별시 종로구 대학로12길 15, 지하2층 (동숭동)",스타 앤 스타 아트홀,37.58277279,127.0028474,0,관광지,공연장
"서울특별시 종로구 대학로8가길 48, 4층 (동숭동, 연경빌딩)",아루또 소극장,37.58295998,127.00242,0,관광지,공연장
"서울특별시 종로구 청계천로 279, 지하1층 (종로6가, JW메리어트 동대문 스퀘어)",전통문화공간 창선당,37.57039446,127.0089124,0,관광지,공연장
"서울특별시 종로구 대학로8가길 80, 5층 (동숭동)",컬쳐씨어터,37.58249089,127.0032797,0,관광지,공연장
"서울특별시 종로구 동숭길 39, 지하1층 (동숭동)",봄날아트홀 1관,37.57999708,127.0042472,0,관광지,공연장
서울특별시 종로구 창경궁로35길 29 (혜화동),JCC ART CENTER,37.58718573,127.0019024,0,관광지,공연장
"서울특별시 종로구 혜화로 4, 지하1층 (혜화동)",맛있는 극장,37.58623713,127.0007571,0,관광지,공연장
"서울특별시 종로구 대학로 120, 지하1층 (동숭동)",공간 아울,37.58187774,127.002295,0,관광지,공연장
"서울특별시 종로구 성균관로 12-3, 지하층 (명륜2가)",성균소극장,37.58414436,126.9979869,0,관광지,공연장
"서울특별시 종로구 창경궁로 303, 지하1층 (혜화동)",소극장 공유,37.58759647,127.0032171,0,관광지,공연장
"서울특별시 종로구 성균관로4길 42, 지하1층 (명륜2가)",지즐 소극장,37.58473448,126.9996871,0,관광지,공연장
"서울특별시 종로구 대학로8가길 80, 지하1층 (동숭동)",스튜디오 블루,37.58249089,127.0032797,0,관광지,공연장
"서울특별시 종로구 대학로11길 38-11, 지하1층 (명륜4가)",피카소소극장,37.58257174,127.0002926,0,관광지,공연장
"서울특별시 종로구 창경궁로34길 18-12, 지하1층 (명륜2가, 한양빌딩)",서완소극장,37.58420882,127.0004514,0,관광지,공연장
"서울특별시 종로구 혜화로 10-3, 지하1층 (혜화동, 성인빌딩)",예술공간 혜화,37.5866397,127.0004886,0,관광지,공연장
"서울특별시 종로구 창경궁로35길 7, 지하1층 (혜화동)",연극실험실 혜화동1번지,37.58639064,127.0013429,0,관광지,공연장
서울특별시 종로구 대학로12길 63 (동숭동),소극장 혜화당,37.58123547,127.0040241,0,관광지,공연장
"서울특별시 종로구 대학로8길 7, 한국문예회관 (동숭동)",아르코예술극장소극장,37.58119697,127.0029746,0,관광지,공연장
"서울특별시 종로구 동숭길 39, 지하2층 (동숭동)",봄날아트홀 2관,37.57999708,127.0042472,0,관광지,공연장
서울특별시 종로구 율곡로 102 (와룡동),서울돈화문국악당,37.57725095,126.9907316,0,관광지,공연장
"서울특별시 종로구 이화장길 54, B1호 (이화동, 이화빌딩)",에이치씨어터,37.57763238,127.0047106,0,관광지,공연장
서울특별시 종로구 성균관로 91 (혜화동),아이들극장,37.59035705,126.998842,0,관광지,공연장
"서울특별시 종로구 대학로11길 23 (명륜4가,대학로스타시티빌딩 지하1층)",후암스테이지 2관,37.58207878,127.0004807,0,관광지,공연장
"서울특별시 종로구 대학로11길 23 (명륜4가,대학로스타시티빌딩 7층)",후암스테이지 1관,37.58207878,127.0004807,0,관광지,공연장
"서울특별시 종로구 대학로 144 (혜화동, 중원빌딩)",더굿씨어터,37.58396484,127.0021668,0,관광지,공연장
"서울특별시 종로구 대학로10길 12, 지하1층 (동숭동)",Room(룸),37.58159067,127.0028111,0,관광지,공연장
"서울특별시 종로구 대학로10길 24, 동숭동 (동숭동, 스타리움빌딩)",올래홀,37.58160858,127.0035315,0,관광지,공연장
"서울특별시 종로구 이화장1길 24, 지하1층 (이화동)",북극곰 소극장,37.57738477,127.0057299,0,관광지,공연장
"서울특별시 종로구 대학로3길 10, 지하2층 (효제동, 고운빌딩)",더 씨어터,37.57409274,127.001717,0,관광지,공연장
"서울특별시 종로구 대학로8가길 52, 5층 (동숭동)",스카이씨어터2관,37.58300462,127.0026458,0,관광지,공연장
"서울특별시 종로구 대학로12길 50, 지하1층 (동숭동)",댕로홀,37.58188431,127.0037252,0,관광지,공연장
"서울특별시 종로구 성균관로 15-10, 지하1층 (명륜3가)",스튜디오 성균,37.58390728,126.9971259,0,관광지,공연장
"서울특별시 종로구 필운대로7길 12, 지하1층 (옥인동)",서촌공간서로,37.5815871,126.9678757,0,관광지,공연장
"서울특별시 종로구 대학로8길 25, 지하1층 (동숭동)",브릭스씨어터,37.58099483,127.0037127,0,관광지,공연장
"서울특별시 종로구 대학로8가길 129, 3층 (동숭동)",풀빛극장,37.58032174,127.0035148,0,관광지,공연장
서울특별시 종로구 동숭길 25 (동숭동),Sh art hall,37.57991912,127.0035082,0,관광지,공연장
"서울특별시 종로구 이화장길 86-8, 지층 (동숭동)",중앙대학교 공연예술원 스튜디오 시어터,37.57892834,127.0049255,0,관광지,공연장
서울특별시 종로구 대학로8가길 36 (동숭동),파랑씨어터,37.58250116,127.0024537,0,관광지,공연장
서울특별시 종로구 자하문로 82 (효자동),경복궁아트홀,37.58335283,126.9706978,0,관광지,공연장
"서울특별시 종로구 인사동길 34-1, 비201호 (관훈동,인사아트플라자)",엠스테이지1,37.57384267,126.9856094,0,관광지,공연장
"서울특별시 종로구 지봉로5길 7-5, 종로구구민회관, 보건소통합청 (창신동)",창신아트홀,37.57351225,127.0144844,0,관광지,공연장
서울특별시 종로구 동숭4길 14 (동숭동),단막극장,37.58330338,127.0044126,0,관광지,공연장
"서울특별시 종로구 창경궁로35길 21 (혜화동,다림빌딩 지하)",연우 소극장,37.58699017,127.0017407,0,관광지,공연장
"서울특별시 종로구 혜화로 35, 지층 (명륜1가)",동숭무대 소극장,37.58878382,126.9990874,0,관광지,공연장
서울특별시 종로구 창경궁로35길 17 (혜화동),한얼소극장,37.58675159,127.0016483,0,관광지,공연장
서울특별시 종로구 낙산길 14 (동숭동),R&J씨어터,37.58035889,127.0052868,0,관광지,공연장
서울특별시 종로구 동숭길 126  (동숭동),동덕 코튼홀,37.58373099,127.0033196,0,관광지,공연장
서울특별시 종로구 동숭길 50 (동숭동),플레이더 씨어터,37.58058677,127.0045825,0,관광지,공연장
서울특별시 종로구 창덕궁길 29-38  (원서동),북촌나래홀,37.5788495,126.9884474,0,관광지,공연장
서울특별시 종로구 대학로12길 83 (동숭동),대학로아트원씨어터3관,37.5802648,127.0039488,0,관광지,공연장
