name,address,lat,lng,category,mid_category,sub_category,search,rating,reviews
현대백화점압구정본점,서울 강남구 압구정로 165-0,37.5273268,127.0274265,관광지,쇼핑,백화점,1391010,3.8,52
신세계백화점강남점,서울 서초구 신반포로 176-0,37.5041299,127.0030692,관광지,쇼핑,백화점,1388166,3.6,106
가락동농수산물도매시장,서울 송파구 양재대로 932-0,37.492994,127.112326,관광지,쇼핑,시장,1203862,5,1
코엑스,서울 강남구 영동대로 513-0,37.5101935,127.0585824,관광지,문화관광,전시시설,1186138,3.9,65
코스트코홀세일양재점,서울 서초구 양재대로 159-0,37.4619661,127.03607,관광지,쇼핑,대형마트,943897,3.8,72
롯데몰김포공항점,서울 강서구 하늘길 38-0,37.5667733,126.8025118,관광지,쇼핑,쇼핑몰,865618,3.7,55
여의도한강공원,서울 영등포구 여의동로 330-0,37.5263086,126.9335824,관광지,문화관광,도시공원,802973,4.6,130
롯데백화점본점,서울 중구 남대문로 81-0,37.5647202,126.9817016,관광지,쇼핑,백화점,767767,3.5,125
현대백화점목동점,서울 양천구 목동동로 257-0,37.5268253,126.8749782,관광지,쇼핑,백화점,750858,4,42
코스트코홀세일양평점,서울 영등포구 선유로 156-0,37.5276365,126.8921603,관광지,쇼핑,대형마트,720984,3.2,97
현대백화점무역센터점,서울 강남구 테헤란로 517-0,37.5086154,127.0597808,관광지,쇼핑,백화점,708009,3.8,66
롯데월드몰,서울 송파구 올림픽로 300-0,37.5134449,127.1041611,관광지,쇼핑,쇼핑몰,695216,4.1,171
더현대서울,서울 영등포구 여의대로 108-0,37.5237584,126.9225703,관광지,쇼핑,백화점,654109,3.7,443
이마트트레이더스월계점,서울 노원구 마들로3길 17-0,37.6281557,127.0626394,관광지,쇼핑,대형마트,652232,0,0
롯데백화점잠실점,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,쇼핑,백화점,622147,2.8,61
타임스퀘어,서울 영등포구 영중로 15-0,37.517007,126.9041419,관광지,쇼핑,쇼핑몰,583553,4.1,149
롯데월드잠실점,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,문화관광,테마공원,555490,3.9,328
이마트성수점,서울 성동구 뚝섬로 379-0,37.5399389,127.0531674,관광지,쇼핑,대형마트,552835,3.4,54
HDC아이파크몰,서울 용산구 한강대로23길 55-0,37.5288539,126.9640447,관광지,쇼핑,백화점,546385,2.9,117
신세계백화점본점신관,서울 중구 소공로 63-0,37.5609008,126.9809889,관광지,쇼핑,백화점,542336,3.3,20
예술의전당,서울 서초구 남부순환로 2406-0,37.4786094,127.0113069,관광지,문화관광,공연시설,539369,4.3,68
이마트월계점,서울 노원구 마들로3길 15-0,37.62644,127.0619091,관광지,쇼핑,대형마트,530029,3.7,103
어린이대공원,서울 광진구 능동로 216-0,37.549363,127.0818126,관광지,문화관광,테마공원,529603,4.2,62
하나로마트양재점,서울 서초구 청계산로 10-0,37.4629917,127.0434134,관광지,쇼핑,대형마트,527164,3.8,29
신세계백화점본점,서울 중구 소공로 63-0,37.5609008,126.9809889,관광지,쇼핑,백화점,495203,4,84
강서농산물도매시장,서울 강서구 발산로 40-0,37.5542241,126.822061,관광지,쇼핑,시장,465255,3.7,11
서울숲,서울 성동구 뚝섬로 273-0,37.5431644,127.0418547,관광지,문화관광,도시공원,454955,4.6,234
롯데백화점노원점,서울 노원구 동일로 1414-0,37.6552101,127.0611517,관광지,쇼핑,백화점,448354,3.2,57
올림픽공원,서울 송파구 올림픽로 424-0,37.5217853,127.1165203,관광지,문화관광,도시공원,425510,4.6,118
롯데백화점청량리점,서울 동대문구 왕산로 214-0,37.5792928,127.0479007,관광지,쇼핑,백화점,404255,3.2,22
현대백화점신촌점,서울 서대문구 신촌로 83-0,37.5560736,126.9357977,관광지,쇼핑,백화점,394802,2.9,53
NC백화점강서점,서울 강서구 강서로56길 17-0,37.5599039,126.8405122,관광지,쇼핑,백화점,386653,3,51
IFC몰,서울 영등포구 국제금융로 10-0,37.5249367,126.9252845,관광지,쇼핑,쇼핑몰,367597,3.8,101
반포한강공원,서울 서초구 신반포로11길 40-0,37.5076669,126.9927035,관광지,문화관광,도시공원,361323,4.4,114
남산서울타워,서울 용산구 남산공원길 105-0,37.5509473,126.9892965,관광지,문화관광,랜드마크관광,358354,4.4,179
롯데몰은평점,서울 은평구 통일로 1050-0,37.6373627,126.9179304,관광지,쇼핑,쇼핑몰,353361,3.5,54
갤러리아백화점명품관EAST,서울 강남구 압구정로 407-0,37.5278751,127.0418071,관광지,쇼핑,백화점,337287,0,0
롯데백화점영등포점,서울 영등포구 경인로 846-0,37.5154709,126.9066823,관광지,쇼핑,백화점,335621,3,35
국립중앙박물관,서울 용산구 서빙고로 137-0,37.5246635,126.9777271,관광지,문화관광,전시시설,328749,4.4,178
현대백화점미아점,서울 성북구 동소문로 315-0,37.6083223,127.0287626,관광지,쇼핑,백화점,322062,4,34
신세계백화점타임스퀘어점,서울 영등포구 영중로 9-0,37.5171482,126.9055629,관광지,쇼핑,백화점,319693,3.9,39
이마트목동점,서울 양천구 오목로 299-0,37.5257763,126.8703272,관광지,쇼핑,대형마트,316690,2.9,38
이마트은평점,서울 은평구 은평로 111-0,37.6007771,126.9204992,관광지,쇼핑,대형마트,303310,3.8,61
동대문종합시장,서울 종로구 종로 266-0,37.5706612,127.0072579,관광지,쇼핑,시장,299551,4,23
경복궁,서울 종로구 사직로 161-0,37.5773616,126.9766844,관광지,역사관광,역사유적지,295320,3,19
롯데백화점강남점,서울 강남구 도곡로 401-0,37.4969255,127.0532731,관광지,쇼핑,백화점,292658,3.2,37
뚝섬한강공원,서울 광진구 강변북로 2273-0,37.5322881,127.0817341,관광지,문화관광,도시공원,291462,4.5,65
이마트가양점,서울 강서구 양천로 559-0,37.5578966,126.8622978,관광지,쇼핑,대형마트,287217,0,0
이마트구로점,서울 구로구 디지털로32길 43-0,37.4843537,126.89788,관광지,쇼핑,대형마트,264836,3.2,65
이마트청계천점,서울 중구 청계천로 400-0,37.5708733,127.0213284,관광지,쇼핑,대형마트,262592,2.9,44
CGV용산아이파크몰,서울 용산구 한강대로23길 55-0,37.5288539,126.9640447,관광지,문화관광,공연시설,260641,3.6,129
홈플러스강서점,서울 강서구 화곡로 398-0,37.5586315,126.8544319,관광지,쇼핑,대형마트,253899,3.7,39
이마트가든파이브점,서울 송파구 충민로 10-0,37.4782316,127.1193703,관광지,쇼핑,대형마트,249792,3.7,35
북악스카이웨이,서울 종로구,37.6015529,126.9806646,관광지,기타관광,데이트코스,246533,4.1,25
가든파이브라이프,서울 송파구 충민로 66-0,37.4775778,127.1249983,관광지,쇼핑,쇼핑몰,245165,0,0
신사동가로수길,서울 강남구,37.52092917,127.0228869,관광지,문화관광,테마공원,242604,3,459
서울식물원,서울 강서구 마곡동로 161-0,37.5764888,126.8307466,관광지,문화관광,테마공원,242537,4.2,240
망원한강공원,서울 마포구 마포나루길 467-0,37.5524957,126.8994475,관광지,문화관광,도시공원,241219,4.4,53
하나로마트창동점,서울 도봉구 마들로11길 20-0,37.6553982,127.0521044,관광지,쇼핑,대형마트,240714,3.1,32
이마트왕십리점,서울 성동구 왕십리광장로 17-0,37.5621482,127.0379421,관광지,쇼핑,대형마트,235845,3.4,47
갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,37.5284665,127.0400798,관광지,쇼핑,백화점,230933,3.9,31
헌릉과인릉,서울 서초구 헌인릉길 34-0,37.464314,127.0823315,관광지,역사관광,역사유적지,230271,4,10
잠원한강공원,서울 서초구 잠원로 221-124,37.5206865,127.0122724,관광지,문화관광,도시공원,226220,4.3,35
뉴코아아울렛강남점,서울 서초구 잠원로 69-0,37.5102313,127.0069616,관광지,쇼핑,대형마트,219301,3.7,32
홈플러스금천점,서울 금천구 시흥대로 391-0,37.4686493,126.8968106,관광지,쇼핑,대형마트,217279,3.3,32
서울월드컵경기장,서울 마포구 월드컵로 240-0,37.5677584,126.8981147,관광지,문화관광,레저스포츠시설,214685,4.2,49
이마트양재점,서울 서초구 매헌로 16-0,37.4629528,127.0369582,관광지,쇼핑,대형마트,214607,3.3,26
롯데백화점미아점,서울 강북구 도봉로 62-0,37.6145502,127.0305098,관광지,쇼핑,백화점,213195,2.8,24
빅마켓영등포점,서울 영등포구 영중로 125-0,37.5277844,126.9046359,관광지,쇼핑,대형마트,213123,0,0
국립현대미술관서울관,서울 종로구 삼청로 30-0,37.5829548,126.9810261,관광지,문화관광,전시시설,213078,4.6,139
망원시장,서울 마포구 포은로8길 14-0,37.5562048,126.905603,관광지,쇼핑,시장,211267,3.8,94
이마트용산점,서울 용산구 한강대로21나길 17-0,37.5288539,126.9640447,관광지,쇼핑,대형마트,207876,2.9,48
이마트자양점,서울 광진구 아차산로 272-0,37.5376127,127.0726183,관광지,쇼핑,대형마트,207226,3.4,42
광장시장,서울 종로구 창경궁로 88-0,37.5700398,126.9996036,관광지,쇼핑,시장,205637,3.6,241
롯데백화점관악점,서울 관악구 봉천로 209-0,37.4905756,126.9249911,관광지,쇼핑,백화점,204561,2.9,34
경동시장,서울 동대문구 고산자로36길 3-0,37.5792013,127.0391628,관광지,쇼핑,시장,203754,3.8,35
홈플러스월드컵점,서울 마포구 월드컵로 240-0,37.5677584,126.8981147,관광지,쇼핑,대형마트,202984,2.8,46
홈플러스영등포점,서울 영등포구 당산로 42-0,37.5181712,126.8959156,관광지,쇼핑,대형마트,202335,3.3,30
롯데마트중계점,서울 노원구 노원로 330-0,37.6466623,127.0709672,관광지,쇼핑,대형마트,200630,3.7,24
롯데백화점건대스타시티점,서울 광진구 능동로 90-0,37.5387765,127.0710831,관광지,쇼핑,백화점,199491,2.8,21
전쟁기념관,서울 용산구 이태원로 29-0,37.5362151,126.9777629,관광지,문화관광,전시시설,192217,4.5,107
가든파이브툴,서울 송파구 충민로 10-0,37.4782316,127.1193703,관광지,쇼핑,쇼핑몰,190392,3,2
두산타워,서울 중구 장충단로 275-0,37.5689316,127.0087977,관광지,쇼핑,쇼핑몰,188844,2.5,18
NC백화점불광점,서울 은평구 불광로 20-0,37.6097566,126.928882,관광지,쇼핑,백화점,185542,3.4,42
팔각정북악스카이,서울 종로구 북악산로 267-0,37.6019354,126.9805359,관광지,문화관광,랜드마크관광,184027,0,0
현대백화점디큐브시티점,서울 구로구 경인로 662-0,37.5084321,126.8887332,관광지,쇼핑,백화점,182916,2.9,32
이마트역삼점,서울 강남구 역삼로 310-0,37.4992239,127.048424,관광지,쇼핑,대형마트,180900,3.2,50
롯데마트양평점,서울 영등포구 선유로 138-0,37.5260404,126.8917337,관광지,쇼핑,대형마트,179857,3.6,38
마장축산물시장,서울 성동구 마장로31길 40-0,37.5697882,127.0384008,관광지,쇼핑,시장,178752,3.5,30
현대시티아울렛동대문점,서울 중구 장충단로13길 20-0,37.5686986,127.0076666,관광지,쇼핑,쇼핑몰,174603,3.2,61
가락몰,서울 송파구 양재대로 932-0,37.492994,127.112326,관광지,쇼핑,시장,174021,2.6,10
이마트명일점,서울 강동구 고덕로 276-0,37.5546516,127.1557517,관광지,쇼핑,대형마트,173565,2.6,24
가든파이브웍스,서울 송파구 충민로 52-0,37.4774017,127.1225141,관광지,쇼핑,쇼핑몰,173206,3,2
롯데마트제타플렉스점,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,쇼핑,대형마트,173054,2.3,7
2001아울렛중계점,서울 노원구 동일로204가길 46-0,37.6412281,127.0678668,관광지,쇼핑,대형마트,171012,3.8,17
홈플러스목동점,서울 양천구 목동서로 170-0,37.5302083,126.8732314,관광지,쇼핑,대형마트,169580,3,23
롯데백화점에비뉴엘월드타워점,서울 송파구 올림픽로 300-0,37.5134449,127.1041611,관광지,쇼핑,백화점,167536,0,0
방산종합시장,서울 중구 동호로37길 20-0,37.5686839,127.0007911,관광지,쇼핑,시장,165019,3.7,3
SETEC,서울 강남구 남부순환로 3104-0,37.495846,127.0722393,관광지,문화관광,전시시설,160411,2.7,20
롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,37.5134449,127.1041611,관광지,문화관광,테마공원,157478,3.2,50
잠실야구장,서울 송파구 올림픽로 25-0,37.5140929,127.0749534,관광지,문화관광,레저스포츠시설,152760,4.4,67
홈플러스시흥점,서울 금천구 시흥대로 201-0,37.4519767,126.900714,관광지,쇼핑,대형마트,152076,3.1,15
북악팔각정,서울 종로구 북악산로 267-0,37.6019354,126.9805359,관광지,역사관광,역사유적지,150340,4,99
하늘공원,서울 마포구 하늘공원로 95-0,37.5677554,126.8856819,관광지,문화관광,도시공원,147678,4.4,106
NC백화점송파점,서울 송파구 충민로 66-0,37.4775778,127.1249983,관광지,쇼핑,백화점,147510,2.1,17
빅마켓금천점,서울 금천구 두산로 71-0,37.4704705,126.8956692,관광지,쇼핑,대형마트,147037,0,0
밀리오레동대문점,서울 중구 장충단로 263-0,37.568063,127.0084776,관광지,쇼핑,쇼핑몰,145022,0,0
봉은사,서울 강남구 봉은사로 531-0,37.5152006,127.0574369,관광지,역사관광,종교성지,142286,3.6,83
마포농수산물시장,서울 마포구 월드컵로 235-0,37.5651596,126.89847,관광지,쇼핑,시장,141119,2.8,21
홈플러스신도림점,서울 구로구 경인로 661-0,37.5093957,126.8877258,관광지,쇼핑,대형마트,140879,3.5,13
블루스퀘어,서울 용산구 이태원로 294-0,37.5407125,127.0026581,관광지,문화관광,공연시설,140546,2.9,37
이마트하월곡점,서울 성북구 종암로 167-0,37.602119,127.0332133,관광지,쇼핑,대형마트,140275,3.8,20
롯데마트서울역점,서울 중구 청파로 426-0,37.5574069,126.9694999,관광지,쇼핑,대형마트,139302,3.5,43
롯데마트송파점,서울 송파구 중대로 80-0,37.4917416,127.1178672,관광지,쇼핑,대형마트,138818,3.3,20
국립극장,서울 중구 장충단로 59-0,37.5528597,126.9998129,관광지,문화관광,공연시설,138145,4,7
이마트마포점,서울 마포구 백범로 212-0,37.5424268,126.9533694,관광지,쇼핑,대형마트,137313,2.7,45
홈플러스동대문점,서울 동대문구 천호대로 133-0,37.5745108,127.0387578,관광지,쇼핑,대형마트,135533,3.1,28
홈플러스월곡점,서울 성북구 화랑로 76-0,37.6017142,127.0404475,관광지,쇼핑,대형마트,135006,2.8,28
홈플러스방학점,서울 도봉구 도봉로 678-0,37.6648183,127.0435994,관광지,쇼핑,대형마트,133001,2.8,21
롯데마트서초점,서울 서초구 서초대로38길 12-0,37.4895766,127.0069383,관광지,쇼핑,대형마트,132363,4.2,49
홈플러스강동점,서울 강동구 양재대로 1571-0,37.5456582,127.1422439,관광지,쇼핑,대형마트,129427,2.5,42
롯데마트금천점,서울 금천구 시흥대로 291-0,37.4506854,126.9012586,관광지,쇼핑,대형마트,128412,3.7,12
행복한백화점,서울 양천구 목동동로 309-0,37.5291722,126.8759793,관광지,쇼핑,백화점,127885,3.9,9
고척스카이돔,서울 구로구 경인로 430-0,37.4984887,126.8601539,관광지,문화관광,레저스포츠시설,126271,3.9,69
인서울27골프클럽,서울 강서구,37.5477367,126.7960279,관광지,레저스포츠,육상레저스포츠,124830,2.6,18
세빛섬,서울 서초구 올림픽대로 2085-14,37.4837121,127.0324112,관광지,자연관광,자연경관(하천/해양),124182,3.9,66
가락수산시장,서울 송파구 양재대로 932-0,37.492994,127.112326,관광지,쇼핑,시장,124079,3.2,42
건영백화점,서울 노원구 섬밭로 258-0,37.6389443,127.0647295,관광지,쇼핑,백화점,123330,2.6,7
홈플러스잠실점,서울 송파구 올림픽로35가길 16-0,37.5213517,127.1026097,관광지,쇼핑,대형마트,122790,2.6,15
목동실내아이스링크,서울 양천구 안양천로 939-0,37.5305809,126.8810483,관광지,레저스포츠,육상레저스포츠,119731,0,0
이마트창동점,서울 도봉구 노해로65길 4-0,37.6516821,127.046933,관광지,쇼핑,대형마트,119627,3.2,34
광림아트센터BBCH홀,서울 강남구 논현로163길 33-0,37.5239033,127.0268744,관광지,문화관광,공연시설,115902,2.3,26
난지한강공원,서울 마포구 한강난지로 162-0,37.5660148,126.8765181,관광지,문화관광,도시공원,115694,4.3,26
롯데백화점김포공항점,서울 강서구 하늘길 38-0,37.5667733,126.8025118,관광지,쇼핑,백화점,115178,4,22
충무아트센터,서울 중구 퇴계로 387-0,37.5660139,127.0148131,관광지,문화관광,공연시설,112967,3.2,27
4.19기념탑,서울 강북구 4.19로8길 17-0,37.492906,127.0342476,관광지,역사관광,역사유물,111100,5,7
아쿠아리움코엑스몰점,서울 강남구 영동대로 513-0,37.5101935,127.0585824,관광지,문화관광,테마공원,110213,0,0
디오트쇼핑몰,서울 중구 다산로 293-0,37.5691202,127.0149759,관광지,쇼핑,쇼핑몰,109863,0,0
홈플러스가양점,서울 강서구 양천로 431-0,37.5642454,126.8499416,관광지,쇼핑,대형마트,109742,4.2,22
홈플러스합정점,서울 마포구 양화로 45-0,37.5489656,126.9134767,관광지,쇼핑,대형마트,109704,3.1,33
태릉CC,서울 노원구 화랑로 682-0,37.629688,127.0979415,관광지,레저스포츠,육상레저스포츠,108965,3.8,4
현대시티아울렛가산점,서울 금천구 디지털로10길 9-0,37.4773564,126.8891438,관광지,쇼핑,쇼핑몰,108757,3,42
이마트영등포점,서울 영등포구 영중로 15-0,37.517007,126.9041419,관광지,쇼핑,대형마트,107920,3.4,29
이마트수색점,서울 은평구 수색로 217-0,37.5795991,126.8987214,관광지,쇼핑,대형마트,107098,3.1,29
마리오아울렛1관,서울 금천구 디지털로 185-0,37.4779193,126.8872055,관광지,쇼핑,쇼핑몰,106067,3.2,32
홈플러스서울남현점,서울 관악구 과천대로 909-0,37.471482,126.9826404,관광지,쇼핑,대형마트,105507,3.6,38
낙산공원,서울 종로구 낙산길 41-0,37.5807709,127.0064081,관광지,문화관광,도시공원,103840,4.7,106
W몰,서울 금천구 디지털로 188-0,37.4773244,126.8877548,관광지,쇼핑,쇼핑몰,103212,2.8,43
코스트코홀세일고척점,서울 구로구 경인로43길 49-0,37.4979721,126.8604851,관광지,쇼핑,대형마트,102200,4.1,27
이마트신도림점,서울 구로구 새말로 97-0,37.5070431,126.8902185,관광지,쇼핑,대형마트,102070,3.5,24
현대시티몰가든파이브점,서울 송파구 충민로 66-0,37.4775778,127.1249983,관광지,쇼핑,쇼핑몰,99970,3.2,13
평화의공원,서울 마포구,37.5623116,126.8951046,관광지,문화관광,도시공원,98957,4.2,18
성대전통시장,서울 동작구 상도로 102-0,37.4999142,126.9317661,관광지,쇼핑,시장,98940,4.5,10
광화문,서울 종로구 사직로 161-0,37.5773616,126.9766844,관광지,역사관광,역사유적지,98683,4.7,92
조계사,서울 종로구 우정국로 55-0,37.5737854,126.9818967,관광지,역사관광,종교성지,97990,4,56
제일평화시장,서울 중구 마장로 13-0,37.5684231,127.011236,관광지,쇼핑,시장,96035,2.1,9
이마트미아점,서울 성북구 도봉로 17-0,37.6108648,127.0296051,관광지,쇼핑,대형마트,92748,3.2,27
이촌한강공원,서울 용산구 이촌로72길 62-0,37.5177911,126.9707655,관광지,문화관광,도시공원,92358,4.3,38
독산동우시장,서울 금천구 범안로 1209-0,37.4667856,126.8962852,관광지,쇼핑,시장,90673,1,1
서대문자연사박물관,서울 서대문구 연희로32길 51-0,37.5766913,126.9378364,관광지,문화관광,전시시설,89946,4.1,30
진관사,서울 은평구 진관길 73-0,37.6383876,126.946406,관광지,역사관광,종교성지,88931,4.3,23
샤롯데씨어터,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,문화관광,공연시설,88292,2.4,42
수유시장,서울 강북구 도봉로67길 18-0,37.630752,127.0229047,관광지,쇼핑,시장,88202,3.4,28
용산가족공원,서울 용산구 서빙고로 137-0,37.5246635,126.9777271,관광지,문화관광,도시공원,84892,4.5,55
선유도공원,서울 영등포구 선유로 343-0,37.543569,126.8997156,관광지,문화관광,도시공원,83985,4.4,92
북한산성,서울 은평구,37.6469557,126.9732418,관광지,역사관광,역사유적지,82762,5,3
세이브존노원점,서울 노원구 한글비석로 57-0,37.6378958,127.0686347,관광지,쇼핑,대형마트,80194,3.1,14
이마트여의도점,서울 영등포구 여의동로3길 10-0,37.5181371,126.9261297,관광지,쇼핑,대형마트,78407,4,22
대신시장,서울 영등포구 도신로60길 7-0,37.5112289,126.9175497,관광지,쇼핑,시장,78304,5,1
롯데백화점에비뉴엘본점,서울 중구 남대문로 73-0,37.564152,126.981643,관광지,쇼핑,백화점,76279,2.6,13
이마트신월점,서울 양천구 화곡로 59-0,37.5397142,126.8285127,관광지,쇼핑,대형마트,75668,3.8,24
롯데콘서트홀,서울 송파구 올림픽로 300-0,37.5134449,127.1041611,관광지,문화관광,공연시설,75401,3.6,18
NC백화점신구로점,서울 구로구 구로중앙로 152-0,37.5012056,126.8827953,관광지,쇼핑,백화점,75258,3.4,41
신창시장,서울 도봉구 덕릉로57길 10-0,37.6392974,127.0379248,관광지,쇼핑,시장,74655,3.7,3
누죤,서울 중구 을지로45길 62-0,37.5669052,127.0129947,관광지,쇼핑,쇼핑몰,74624,3,4
마리오아울렛3관,서울 금천구 벚꽃로 266-0,37.4785992,126.8851547,관광지,쇼핑,쇼핑몰,74260,3.6,22
금남시장,서울 성동구 독서당로 303-7,37.5484146,127.0226983,관광지,쇼핑,시장,73934,4.6,7
이마트천호점,서울 강동구 천호대로 1017-0,37.5386477,127.1253669,관광지,쇼핑,대형마트,73127,2.8,42
롯데시네마월드타워,서울 송파구 올림픽로 300-0,37.5134449,127.1041611,관광지,문화관광,공연시설,72604,3.5,71
길상사,서울 성북구 선잠로5길 68-0,37.5991321,126.9942654,관광지,역사관광,종교성지,72413,4.3,40
청량리청과물시장,서울 동대문구 왕산로 167-0,37.5793192,127.0416984,관광지,쇼핑,시장,72370,4,6
ddp패션몰,서울 중구 마장로 22-0,37.5669375,127.0120174,관광지,쇼핑,쇼핑몰,71797,4.3,7
도선사,서울 강북구 삼양로173길 504-0,37.6554935,126.9897725,관광지,역사관광,종교성지,71409,3.9,14
창경궁,서울 종로구 창경궁로 185-0,37.5802443,126.9946543,관광지,역사관광,역사유적지,71097,4.8,97
2001아울렛천호점,서울 강동구 구천면로 189-0,37.5413635,127.1257335,관광지,쇼핑,대형마트,70997,3.4,9
키자니아서울점,서울 송파구 올림픽로 240-0,37.5112348,127.0980274,관광지,문화관광,테마공원,70930,0,0
도산공원,서울 강남구 도산대로45길 20-0,37.5239121,127.0355914,관광지,문화관광,도시공원,70386,4.6,30
한가람미술관,서울 서초구 남부순환로 2406-0,37.4786094,127.0113069,관광지,문화관광,전시시설,70265,3.1,31
국립항공박물관,서울 강서구 하늘길 177-0,37.555525,126.8067017,관광지,문화관광,전시시설,69973,4.4,32
CGV왕십리,서울 성동구 왕십리광장로 17-0,37.5621482,127.0379421,관광지,문화관광,공연시설,68369,2.9,34
대한민국예술인센터,서울 양천구 목동서로 225-0,37.5270381,126.870737,관광지,문화관광,기타문화관광지,68256,4.5,2
고려대아이스링크,서울 성북구 안암로 145-0,37.5900117,127.0318586,관광지,레저스포츠,육상레저스포츠,68125,3.3,6
광나루한강공원,서울 강동구 선사로 83-106,37.5499281,127.122235,관광지,문화관광,도시공원,66766,1,1
KT&G상상마당홍대,서울 마포구 어울마당로 65-0,37.5509155,126.9210433,관광지,문화관광,기타문화관광지,65762,2.4,10
더라움,서울 강남구 언주로 564-0,37.508199,127.0397094,관광지,문화관광,전시시설,65469,5,1
여의도백화점,서울 영등포구 국제금융로6길 33-0,37.5207606,126.926893,관광지,쇼핑,백화점,64234,0,0
메가박스성수,서울 성동구 왕십리로 50-0,37.5418544,127.044989,관광지,문화관광,공연시설,64153,3.6,32
방이시장,서울 송파구 백제고분로48길 35-0,37.5105486,127.116922,관광지,쇼핑,시장,63763,3.7,3
홈플러스중계점,서울 노원구 동일로204가길 12-0,37.639815,127.0686402,관광지,쇼핑,대형마트,63628,3.3,20
롯데마트김포공항점,서울 강서구 하늘길 38-0,37.5667733,126.8025118,관광지,쇼핑,대형마트,63616,3.7,17
롯데마트삼양점,서울 강북구 삼양로 247-0,37.6254731,127.0177185,관광지,쇼핑,대형마트,63580,3.8,17
푸른수목원,서울 구로구 연동로 240-0,37.4819871,126.8236747,관광지,자연관광,자연공원,63520,4.4,56
후암시장,서울 용산구 후암로35길 24-0,37.5504227,126.9759902,관광지,쇼핑,시장,62896,4,5
이마트수서점,서울 강남구 광평로 280-0,37.4872829,127.1031088,관광지,쇼핑,대형마트,62841,2.4,23
방학동도깨비시장,서울 도봉구 도당로13다길 33-0,37.6653783,127.0339456,관광지,쇼핑,시장,62640,2,5
롯데마트청량리점,서울 동대문구 왕산로 214-0,37.5792928,127.0479007,관광지,쇼핑,대형마트,62071,3.7,16
서대문형무소역사관,서울 서대문구 통일로 251-0,37.5743009,126.9559178,관광지,문화관광,전시시설,61990,4.7,46
송파책박물관,서울 송파구 송파대로37길 77-0,37.4991823,127.1045252,관광지,문화관광,전시시설,61563,3.5,26
양화한강공원,서울 영등포구 노들로 221-0,37.5382898,126.9022328,관광지,문화관광,도시공원,60949,4.3,15
여의도백화점,서울 영등포구 국제금융로6길 33-0,37.5207606,126.926893,관광지,쇼핑,쇼핑몰,60361,0,0
노들섬,서울 용산구 양녕로 445-0,37.5179655,126.9577266,관광지,자연관광,자연경관(하천/해양),59377,4.6,84
리움미술관,서울 용산구 이태원로55길 60-16,37.5383951,126.999265,관광지,문화관광,전시시설,58160,4.3,87
CGV강남,서울 강남구 강남대로 438-0,37.5016625,127.0263628,관광지,문화관광,공연시설,58158,3.2,44
대한극장,서울 중구 퇴계로 212-0,37.56103,126.9953279,관광지,문화관광,공연시설,58044,3.5,33
롯데영플라자명동점,서울 중구 남대문로 67-0,37.5634661,126.9815063,관광지,쇼핑,백화점,57975,4.1,15
커먼그라운드,서울 광진구 아차산로 200-0,37.5408693,127.0660137,관광지,쇼핑,쇼핑몰,57559,3.3,47
서울역사박물관,서울 종로구 새문안로 55-0,37.5700566,126.9705312,관광지,문화관광,전시시설,57391,4.3,42
롯데시네마건대입구,서울 광진구 아차산로 272-0,37.5376127,127.0726183,관광지,문화관광,공연시설,57366,3.1,27
롯데마트은평점,서울 은평구 통일로 1050-0,37.6373627,126.9179304,관광지,쇼핑,대형마트,57052,3.7,22
CGV청담씨네시티,서울 강남구 도산대로 323-0,37.522837,127.0370092,관광지,문화관광,공연시설,56971,3,27
남산공원,서울 중구 소파로 46-0,37.5544848,126.9812256,관광지,문화관광,도시공원,56806,4.5,43
망원유수지체육공원,서울 마포구 방울내로11길 198-0,37.5584593,126.8961261,관광지,문화관광,도시공원,56782,0,0
예술의전당오페라하우스,서울 서초구 남부순환로 2406-0,37.4786094,127.0113069,관광지,문화관광,공연시설,55586,3.8,8
천호공원,서울 강동구 올림픽로 702-0,37.5443685,127.126709,관광지,문화관광,도시공원,54124,4.2,13
서울암사동유적,서울 강동구 올림픽로 875-0,37.5605739,127.1308674,관광지,역사관광,역사유적지,53841,4.8,9
현대시장,서울 관악구 양녕로 49-0,37.4863912,126.9465011,관광지,쇼핑,시장,53742,4,2
메가박스코엑스,서울 강남구 봉은사로 524-0,37.5101935,127.0585824,관광지,문화관광,공연시설,53595,4,69
신라면세점서울점,서울 중구 동호로 249-0,37.5577399,127.0076342,관광지,쇼핑,면세점,52449,2.8,12
마천중앙시장,서울 송파구 마천로45길 23-0,37.4980929,127.1505306,관광지,쇼핑,시장,51260,3.9,13
다농마트,서울 마포구 월드컵로 235-0,37.5651596,126.89847,관광지,쇼핑,대형마트,50479,3.1,15
정릉시장,서울 성북구 보국문로11길 18-2,37.6087565,127.0091268,관광지,쇼핑,시장,50459,4.7,11
영등포청과시장,서울 영등포구 영신로 161-0,37.522065,126.9010836,관광지,쇼핑,시장,49772,5,2
타임스트림,서울 관악구 신림로 330-0,37.4838158,126.9302315,관광지,쇼핑,쇼핑몰,49484,4.8,14
