address,name,lat,lng,visit,category,sub_category
"서울특별시 성북구 고려대로 36, 1층 (안암동2가)",바다가내손아귀,37.58625442,127.0231503,0,음식점,경양식
"서울특별시 영등포구 도신로64길 1, 1층 (신길동)",킹파스타,37.51220858,126.9174948,0,음식점,경양식
"서울특별시 강서구 공항대로45길 63, 3층 (등촌동)",CGV등촌 매점,37.55786757,126.8560462,0,음식점,경양식
"서울특별시 성동구 마조로1길 39, 3층 (행당동)",신사 숙녀 여러분 포차,37.56101279,127.0392286,0,음식점,경양식
"서울특별시 중구 을지로5길 26, 미래에셋 센터원(Mirae Asset CENTER1) 지하2층 (수하동)",(주)엠에프지코리아 매드포갈릭 센터원점,37.56742114,126.9851782,0,음식점,경양식
"서울특별시 강서구 화곡로68길 15, 1층 104호 (등촌동)",피맥컴퍼니 가양역점,37.55946974,126.8552689,0,음식점,경양식
"서울특별시 종로구 북촌로5길 56-8, 101호 (소격동)",주식회사 가배도 삼청,37.57990872,126.9821626,0,음식점,경양식
"서울특별시 강남구 양재천로 181, 지상1층 102호 (도곡동)",티엔프루프,37.48244357,127.0456784,0,음식점,경양식
"서울특별시 종로구 자하문로7길 36, 지하1층 (통인동)",학아재,37.57921364,126.970292,0,음식점,경양식
"서울특별시 서초구 동작대로 200, 1층 (방배동)",카멜랩스,37.49450952,126.9831397,0,음식점,경양식
"서울특별시 성동구 아차산로7길 36, 1층 1-5호 (성수동2가)",요리하는원숭이,37.54821228,127.0556521,0,음식점,경양식
"서울특별시 양천구 신목로6길 30, 103호 (신정동)",식당제니(와인과오일파스타),37.52107069,126.8752048,0,음식점,경양식
"서울특별시 종로구 경희궁1길 10-1, 1~2층 (신문로2가)",조우(Jo Woo),37.57132914,126.9711942,0,음식점,경양식
"서울특별시 서초구 서초대로 13, 방배 마에스트로 지하1층 B104호 (방배동)",BARN(반),37.48596313,126.9838831,0,음식점,경양식
"서울특별시 용산구 서빙고로 67, 상가동 지1층 비12, 비14호 (용산동5가, 파크타워)",잭슨피자(이촌점),37.5242745,126.9706847,0,음식점,경양식
"서울특별시 용산구 독서당로 46, 1층 107호,108호 (한남동, 한남아이파크)",잭슨피자(한남점),37.53239129,127.0072566,0,음식점,경양식
"서울특별시 용산구 백범로 341, B동 110호 (원효로1가, 리첸시아 용산)",AUZ,37.5382757,126.967363,0,음식점,경양식
"서울특별시 강남구 학동로59길 5, 지상2층 (청담동)",라시네(RACINE),37.51811445,127.0434457,0,음식점,경양식
"서울특별시 강남구 논현로121길 12, 지상1층 (논현동)",스윙부스,37.51112958,127.0308686,0,음식점,경양식
"서울특별시 강남구 논현로175길 11, 지상1층 (신사동)",컴스고스(comesgoes),37.5259386,127.027587,0,음식점,경양식
"서울특별시 강서구 하늘길 112, 김포공항 국내선청사 3층 (공항동)",빌라드샬롯카페 김포공항3층,37.55675609,126.8084733,0,음식점,경양식
"서울특별시 광진구 용마산로5길 47, 1층 (중곡동)",오르새피자건대점,37.55734162,127.0851371,0,음식점,경양식
"서울특별시 강남구 언주로94길 9, 지상1,2층 (역삼동)",코르바니 선릉,37.50452315,127.0428745,0,음식점,경양식
"서울특별시 광진구 능동로17길 5, 1층 (화양동)",새로이,37.54605925,127.0730111,0,음식점,경양식
"서울특별시 용산구 회나무로28길 5, 지1층 (이태원동)",킨키서울,37.53942215,126.9918654,0,음식점,경양식
"서울특별시 서초구 방배로26길 19, 1층 (방배동)",와일드플라워,37.48943673,126.9939076,0,음식점,경양식
"서울특별시 동대문구 한천로26길 48-12, 지하1층 (장안동)",엔토츠야,37.5706265,127.0679078,0,음식점,경양식
"서울특별시 강남구 선릉로 818, 디자이너클럽 지상6층 (청담동)",더블유더블유디자이너클럽일호점,37.52468435,127.0400874,0,음식점,경양식
"서울특별시 강남구 테헤란로 427, 미타빌딩 지상8층 (삼성동)",더블유더블유미타이호점,37.50636335,127.0536493,0,음식점,경양식
"서울특별시 강남구 테헤란로 427, 미타빌딩 지상2층 (삼성동)",더블유더블유미타일호점,37.50636335,127.0536493,0,음식점,경양식
"서울특별시 영등포구 당산로 203, 데시앙루브오피스텔 1층 106호 (당산동5가)",잇웰,37.53235772,126.9000265,0,음식점,경양식
"서울특별시 은평구 연서로 226-1, 지하1층~지상3층 (대조동)",KFC 연신내점,37.61842566,126.9205297,0,음식점,경양식
"서울특별시 서초구 방배로35길 45, 지하1층 (방배동)",H,37.49201607,126.9870722,0,음식점,경양식
"서울특별시 은평구 갈현로19길 10, 카이스트 1층 좌측호 (갈현동)",책방난달,37.61534603,126.9118176,0,음식점,경양식
"서울특별시 용산구 이태원로55길 11, 1층,지하1층호 (한남동)",왕슈슈Since1924,37.53821779,127.0008398,0,음식점,경양식
"서울특별시 광진구 긴고랑로 152, 지층 (중곡동)",카페일오이,37.55850774,127.0917135,0,음식점,경양식
"서울특별시 성동구 둘레9가길 9, 1층 (성수동1가)",도믹스,37.53670424,127.0498102,0,음식점,경양식
"서울특별시 관악구 관악로14길 74-3, 1층 (봉천동)",데일리오아시스 샤로수길점,37.47815759,126.9565898,0,음식점,경양식
"서울특별시 강서구 마곡중앙8로 86, 필네이처 1층 105호 (마곡동)",신세계,37.56063546,126.8369361,0,음식점,경양식
"서울특별시 광진구 능동로 253, 태영빌딩 1층 (군자동)",도미노피자 군자점,37.55278582,127.076787,0,음식점,경양식
"서울특별시 동작구 서달로 91, 상가동 B102호 (흑석동, 흑석한강센트레빌2차)",아이언키친,37.50219874,126.9585771,0,음식점,경양식
"서울특별시 강남구 영동대로 513, 코엑스 지하1층 L104호 (삼성동)",힘난다 코엑스점,37.51252115,127.0588193,0,음식점,경양식
"서울특별시 도봉구 방학로 31-11, 전원빌딩 1층 (방학동)",Thanku(땡큐),37.66161763,127.0490111,0,음식점,경양식
"서울특별시 은평구 통일로 750, 경일빌딩 1층 (불광동)",불광역 KFC,37.61241046,126.9286356,0,음식점,경양식
"서울특별시 관악구 관악로12길 30, 1층 (봉천동)",청신호,37.47792112,126.9541019,0,음식점,경양식
"서울특별시 용산구 신흥로 33, 1층 (용산동2가)",와일드덕칸틴,37.54153045,126.9870451,0,음식점,경양식
"서울특별시 강서구 마곡서로 170, 마곡시티오피스텔 1층 102호 (마곡동)",청년피자 마곡점,37.56929126,126.8256129,0,음식점,경양식
"서울특별시 광진구 동일로22길 107, 4층 (화양동)",루시카페,37.54091956,127.0700028,0,음식점,경양식
"서울특별시 광진구 동일로22길 107, 3층 (화양동)",앨리스카페,37.54091956,127.0700028,0,음식점,경양식
"서울특별시 송파구 오금로46길 36, 1층 (가락동)",삼이네 포차,37.49474475,127.1337004,0,음식점,경양식
"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 110호 (마곡동)",에슬로우 마곡나루점,37.5689363,126.8270965,0,음식점,경양식
"서울특별시 도봉구 삼양로142길 33, 지상1층 (쌍문동)",콩블랑제리,37.6513906,127.0143232,0,음식점,경양식
"서울특별시 성동구 서울숲6길 20, 지하1층 (성수동1가)",사운드 플래닛,37.54730445,127.0437504,0,음식점,경양식
"서울특별시 관악구 대학7길 17, 1층 (신림동)",럭키7st포차,37.46852017,126.9387009,0,음식점,경양식
"서울특별시 동작구 성대로29길 61, 1층 (상도동)",셰프의돈까스,37.50081292,126.9375759,0,음식점,경양식
"서울특별시 강남구 강남대로152길 69, 지하 1층 (신사동)",서울러,37.51912537,127.0247488,0,음식점,경양식
"서울특별시 강남구 도산대로37길 8, 지상1층 (신사동)",뻬를라,37.52154331,127.0315804,0,음식점,경양식
"서울특별시 강남구 광평로 280, 로즈데일오피스텔 지상1층 118호 (수서동)",빠레뜨한남 수서역점,37.48732683,127.1031401,0,음식점,경양식
"서울특별시 종로구 삼청로 61, 1,2층 (팔판동)",팔발라(FALBALAS),37.58133786,126.9806074,0,음식점,경양식
"서울특별시 중구 서소문로 89-20, 1동 지하2층 18호 (정동)",빕스 얌 딜리버리 서울시청점,37.56321498,126.9718844,0,음식점,경양식
"서울특별시 강서구 마곡중앙2로 35, 이너매스마곡Ⅱ 지하1층 B123호 (마곡동)","오늘도, 카페일리터 강서점",37.55793833,126.8307014,0,음식점,경양식
"서울특별시 영등포구 도림로 440-16, 1층 (문래동3가)",솔트앤페퍼(salt and pepper),37.51497599,126.8946795,0,음식점,경양식
"서울특별시 서대문구 경기대로 57, 1층 (충정로2가)",고피자 충정로점,37.56438367,126.963333,0,음식점,경양식
"서울특별시 관악구 남부순환로234길 27, 2층 (봉천동)",와이낫(Whynot),37.47812672,126.9569115,0,음식점,경양식
"서울특별시 성동구 아차산로 104, 스탈릿성수 2층 (성수동2가)",스케줄 성수,37.54446209,127.0554133,0,음식점,경양식
"서울특별시 마포구 와우산로 162-14, 1층 101호 (서교동)",니츠,37.55496012,126.9310654,0,음식점,경양식
"서울특별시 마포구 동교로51길 117-3, 1,2,3층 (연남동)",파스트 팔레트 연남,37.5662782,126.9205559,0,음식점,경양식
"서울특별시 구로구 공원로6나길 39-6, 1층 (구로동)",비스트로331(Bistro331),37.50471483,126.8918094,0,음식점,경양식
"서울특별시 금천구 가산디지털2로 108, 뉴티캐슬 지하 1층 B102호 (가산동)",정담돈가스,37.47784668,126.8805442,0,음식점,경양식
"서울특별시 양천구 중앙로 230, 1층 112호 (신정동)",피자선생 신정점,37.51718777,126.8546372,0,음식점,경양식
"서울특별시 양천구 월정로 165, 1층 (신월동)",피자파는집 신월동점,37.53350427,126.8359595,0,음식점,경양식
"서울특별시 강남구 도산대로15길 11, 지상2층 (신사동)",한올,37.51907618,127.0237615,0,음식점,경양식
"서울특별시 관악구 관악로 144, 우남네오폴리스 제1층 제102호 (봉천동)",프랭크버거 관악구청점,37.47796221,126.9525667,0,음식점,경양식
"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 1층 111호 (마곡동)",스몰 스파이시 올리브,37.55827239,126.8292669,0,음식점,경양식
"서울특별시 성동구 마조로3길 7-1, 1층 (행당동)",여운,37.55848062,127.0396371,0,음식점,경양식
"서울특별시 강서구 마곡중앙6로 10, 마곡역센트럴푸르지오시티 2층 205호 (마곡동)",색조화_,37.56040589,126.8281827,0,음식점,경양식
"서울특별시 관악구 장군봉1길 56, 우형빌딩 지하1층 16호 (봉천동)",보드람죽 봉천점,37.48139868,126.9431266,0,음식점,경양식
"서울특별시 강남구 논현로24길 29, 나무빌딩 지상1층 (도곡동)",엘쁠라또 도곡,37.48235943,127.0451569,0,음식점,경양식
"서울특별시 강서구 공항대로71길 9, 1층 (염창동)",카페오알(cafeOR),37.54795259,126.8718844,0,음식점,경양식
"서울특별시 서대문구 연희맛로 33, 지층 (연희동)",잭슨피자 연희점,37.56796892,126.9306008,0,음식점,경양식
"서울특별시 노원구 상계로1길 80, 2,3층 (상계동)",아토,37.65967612,127.0614132,0,음식점,경양식
"서울특별시 성동구 금호로 80-1, 1층 (금호동1가)",올드핸즈,37.55057396,127.0259658,0,음식점,경양식
